SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-21-2019,Mobile/Manufactured Home,2151 Oakland Rd #40,SAN JOSE,CA,95131,317000,4,2.0,SAN JOSE,1972,,2005,289,161,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-40/home/63741670,MLSListings,ML81749343,N,Y,37.3962328,-121.9053495
PAST SALE,July-9-2019,Mobile/Manufactured Home,2151 Oakland Rd #559,SAN JOSE,CA,95131,210000,2,2.0,SAN JOSE,1344,,1977,271,156,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-559/home/23477002,MLSListings,ML81754106,N,Y,37.3962328,-121.9053495
PAST SALE,December-4-2019,Single Family Residential,2338 Shade Tree Ln,SAN JOSE,CA,95131,1150000,4,2.0,SAN JOSE,1769,6862,1974,123,650,,Sold,,,http://www.redfin.com/CA/San-Jose/2338-Shade-Tree-Ln-95131/home/1176070,MLSListings,ML81773783,N,Y,37.3976042,-121.8780745
PAST SALE,March-3-2020,Mobile/Manufactured Home,2151 OAKLAND #10,SAN JOSE,CA,95131,283900,3,2.0,SAN JOSE,1742,,1994,33,163,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-10/home/661936,MLSListings,ML81772881,N,Y,37.3962328,-121.9053495
PAST SALE,January-22-2020,Townhouse,1856 Elk Grove Lndg,SAN JOSE,CA,95131,888888,2,2.5,SAN JOSE,1181,962,1995,74,753,297,Sold,,,http://www.redfin.com/CA/San-Jose/1856-Elk-Grove-Lndg-95131/home/936824,MLSListings,ML81779884,N,Y,37.385936,-121.8959769
PAST SALE,December-5-2019,Single Family Residential,1845 Esprit Ct,SAN JOSE,CA,95131,1450000,5,3.0,SAN JOSE,2231,4948,1997,122,650,,Sold,,,http://www.redfin.com/CA/San-Jose/1845-Esprit-Ct-95131/home/1644413,MLSListings,ML81773440,N,Y,37.4008439,-121.8809204
PAST SALE,March-10-2020,Condo/Co-op,2481 Alveswood Cir,SAN JOSE,CA,95131,548888,2,1.0,SAN JOSE,920,,1989,26,597,522,Sold,,,http://www.redfin.com/CA/San-Jose/2481-Alveswood-Cir-95131/home/1356269,MLSListings,ML81779278,Y,Y,37.403215,-121.883239
PAST SALE,October-24-2019,Condo/Co-op,1743 Parkview Green Cir,SAN JOSE,CA,95131,831000,2,2.0,SAN JOSE,1092,1740,1988,164,761,380,Sold,,,http://www.redfin.com/CA/San-Jose/1743-Parkview-Green-Cir-95131/home/1175435,MLSListings,ML81767179,Y,Y,37.378606,-121.882947
PAST SALE,December-10-2019,Condo/Co-op,1635 Gruen Pl,SAN JOSE,CA,95131,1140000,4,3.5,SAN JOSE,1978,777,2016,117,576,239,Sold,,,http://www.redfin.com/CA/San-Jose/1635-Gruen-Pl-95131/home/112869501,MLSListings,ML81765355,N,Y,37.3722911,-121.8779308
PAST SALE,May-10-2019,Townhouse,1583 Fairway Green Cir,SAN JOSE,CA,95131,950000,2,2.5,SAN JOSE,1558,1680,1988,331,610,450,Sold,,,http://www.redfin.com/CA/San-Jose/1583-Fairway-Green-Cir-95131/home/1282197,MLSListings,ML81744356,N,Y,37.378664,-121.88402
PAST SALE,April-12-2019,Single Family Residential,1436 Stanton Way,SAN JOSE,CA,95131,1600000,4,2.5,SAN JOSE,2371,4392,1993,359,675,,Sold,,,http://www.redfin.com/CA/San-Jose/1436-Stanton-Way-95131/home/1256103,MLSListings,ML81741633,N,Y,37.3778612,-121.8854114
PAST SALE,May-3-2019,Condo/Co-op,1657 Parkview Green Cir,SAN JOSE,CA,95131,768000,2,1.0,SAN JOSE,940,1785,1988,338,817,359,Sold,,,http://www.redfin.com/CA/San-Jose/1657-Parkview-Green-Cir-95131/home/1593223,MLSListings,ML81741498,N,Y,37.379571,-121.8843
PAST SALE,May-24-2019,Townhouse,1578 Shanghai Cir,SAN JOSE,CA,95131,1060000,3,2.5,SAN JOSE,1666,2732,1992,317,636,262,Sold,,,http://www.redfin.com/CA/San-Jose/1578-Shanghai-Cir-95131/home/688523,MLSListings,ML81747804,N,Y,37.384056,-121.890856
PAST SALE,May-13-2019,Townhouse,1563 Chihong Dr,SAN JOSE,CA,95131,1258000,4,3.0,SAN JOSE,2009,3137,1993,328,626,262,Sold,,,http://www.redfin.com/CA/San-Jose/1563-Chihong-Dr-95131/home/1279109,MLSListings,ML81746376,N,Y,37.3825779,-121.8903469
PAST SALE,June-7-2019,Condo/Co-op,1354 Tea Rose Cir,SAN JOSE,CA,95131,749888,2,2.0,SAN JOSE,1006,1123,1993,303,745,265,Sold,,,http://www.redfin.com/CA/San-Jose/1354-Tea-Rose-Cir-95131/home/690852,MLSListings,ML81744326,N,Y,37.3877494,-121.8939934
PAST SALE,August-2-2019,Condo/Co-op,1835 Parkview Green Cir,SAN JOSE,CA,95131,840000,2,2.0,SAN JOSE,1228,1665,1988,247,684,394,Sold,,,http://www.redfin.com/CA/San-Jose/1835-Parkview-Green-Cir-95131/home/579965,MLSListings,ML81759770,N,Y,37.380003,-121.882487
PAST SALE,,Condo/Co-op,1091 Foxglove Pl #402,San Jose,CA,95131,3810000,3,3.0,,1850,,2015,,2059,,,,,http://www.redfin.com/CA/San-Jose/1091-Foxglove-Pl-95131/unit-402/home/112869375,,,N,Y,37.3798568,-121.8959465
PAST SALE,October-26-2019,Single Family Residential,1825 Seville Way,SAN JOSE,CA,95131,853000,3,1.0,SAN JOSE,1311,5640,1971,162,651,,Sold,,,http://www.redfin.com/CA/San-Jose/1825-Seville-Way-95131/home/1491811,MLSListings,ML81769738,N,Y,37.3811542,-121.8745615
PAST SALE,November-7-2019,Single Family Residential,2066 Sierra Rd,San Jose,CA,95131,1071800,4,2.0,Berryessa,1380,6000,1971,150,777,,Sold,,,http://www.redfin.com/CA/San-Jose/2066-Sierra-Rd-95131/home/691621,Bridge MLS,40885518,N,Y,37.3863522,-121.87176
PAST SALE,November-13-2019,Single Family Residential,1913 Fumia Pl,SAN JOSE,CA,95131,1340000,3,2.5,SAN JOSE,2287,5519,1997,144,586,,Sold,,,http://www.redfin.com/CA/San-Jose/1913-Fumia-Pl-95131/home/1377554,MLSListings,ML81766128,N,Y,37.3878833,-121.8985722
PAST SALE,December-3-2019,Townhouse,1891 Kobuk Valley Cmn,SAN JOSE,CA,95131,955000,3,2.5,SAN JOSE,1407,888,1995,124,679,297,Sold,,,http://www.redfin.com/CA/San-Jose/1891-Kobuk-Valley-Cmn-95131/home/857347,MLSListings,ML81772899,N,Y,37.3860947,-121.8965122
PAST SALE,December-30-2019,Condo/Co-op,1329 Park Entrance Dr,San Jose,CA,95131,650000,2,2.0,Berryessa,896,1046,1987,97,725,414,Sold,,,http://www.redfin.com/CA/San-Jose/1329-Park-Entrance-Dr-95131/home/1602733,Bridge MLS,40880679,N,Y,37.3814235,-121.8847336
PAST SALE,December-9-2019,Single Family Residential,1276 Zeka Dr,SAN JOSE,CA,95131,1060800,3,2.5,SAN JOSE,1514,2613,1987,118,701,35,Sold,,,http://www.redfin.com/CA/San-Jose/1276-Zeka-Dr-95131/home/1786837,MLSListings,ML81771534,N,Y,37.382504,-121.887762
PAST SALE,November-8-2019,Single Family Residential,1806 Tambour Way,SAN JOSE,CA,95131,1363000,4,2.5,SAN JOSE,1872,5083,1996,149,728,,Sold,,,http://www.redfin.com/CA/San-Jose/1806-Tambour-Way-95131/home/1352363,MLSListings,ML81773285,N,Y,37.3995344,-121.8806536
PAST SALE,May-20-2019,Condo/Co-op,1711 Parkview Green Cir,SAN JOSE,CA,95131,829000,2,2.0,SAN JOSE,1228,1710,1988,321,675,359,Sold,,,http://www.redfin.com/CA/San-Jose/1711-Parkview-Green-Cir-95131/home/1097304,MLSListings,ML81750033,N,Y,37.378844,-121.883689
PAST SALE,May-23-2019,Condo/Co-op,1027 Giacomo Ln #7,SAN JOSE,CA,95131,1210000,4,3.5,SAN JOSE,1847,1338,2017,318,655,270,Sold,,,http://www.redfin.com/CA/San-Jose/1027-Giacomo-Ln-95131/unit-7/home/166818365,MLSListings,ML81753314,N,Y,37.3722386,-121.8786081
PAST SALE,July-31-2019,Single Family Residential,1224 Rosebriar Way,San Jose,CA,95131,1154000,4,2.5,Berryessa,1618,3780,1985,249,713,,Sold,,,http://www.redfin.com/CA/San-Jose/1224-Rosebriar-Way-95131/home/1380142,Bridge MLS,40868135,N,Y,37.3778283,-121.8770073
PAST SALE,October-10-2019,Single Family Residential,1141 Rosebriar Way,SAN JOSE,CA,95131,1130000,3,3.0,SAN JOSE,1645,5079,1988,178,687,,Sold,,,http://www.redfin.com/CA/San-Jose/1141-Rosebriar-Way-95131/home/1103754,MLSListings,ML81758247,N,Y,37.3755039,-121.8767405
PAST SALE,January-15-2020,Single Family Residential,1191 Royal Crest Dr,SAN JOSE,CA,95131,1050000,4,2.5,SAN JOSE,1618,3665,1985,81,649,,Sold,,,http://www.redfin.com/CA/San-Jose/1191-Royal-Crest-Dr-95131/home/684225,MLSListings,ML81771708,N,Y,37.3766792,-121.8782079
PAST SALE,June-17-2019,Condo/Co-op,1525 Four Oaks Cir,SAN JOSE,CA,95131,460000,1,1.0,SAN JOSE,676,705,1986,293,680,421,Sold,,,http://www.redfin.com/CA/San-Jose/1525-Four-Oaks-Cir-95131/home/811571,MLSListings,ML81750988,N,Y,37.391611,-121.872958
PAST SALE,June-27-2019,Single Family Residential,2211 Ladymuir Ct,SAN JOSE,CA,95131,1200000,3,2.0,SAN JOSE,1646,8686,1972,283,729,,Sold,,,http://www.redfin.com/CA/San-Jose/2211-Ladymuir-Ct-95131/home/691843,MLSListings,ML81749780,N,Y,37.3926453,-121.8740724
PAST SALE,July-11-2019,Single Family Residential,2014 Wizard Ct,SAN JOSE,CA,95131,1180000,3,2.0,SAN JOSE,1740,6000,1971,269,678,,Sold,,,http://www.redfin.com/CA/San-Jose/2014-Wizard-Ct-95131/home/580140,MLSListings,ML81747836,N,Y,37.3861483,-121.8733164
PAST SALE,July-16-2019,Single Family Residential,1962 Paolo Ct,SAN JOSE,CA,95131,1190000,4,2.0,SAN JOSE,1960,6172,1971,264,607,,Sold,,,http://www.redfin.com/CA/San-Jose/1962-Paolo-Ct-95131/home/1533157,MLSListings,ML81754289,N,Y,37.38573,-121.875134
PAST SALE,August-29-2019,Single Family Residential,1372 Turrett Dr,SAN JOSE,CA,95131,940000,3,2.0,SAN JOSE,1380,6097,1970,220,681,,Sold,,,http://www.redfin.com/CA/San-Jose/1372-Turrett-Dr-95131/home/1660772,MLSListings,ML81761132,N,Y,37.3861391,-121.8710929
PAST SALE,October-4-2019,Single Family Residential,1229 Tofts Dr,SAN JOSE,CA,95131,1130000,3,2.5,SAN JOSE,1710,7135,1971,184,661,,Sold,,,http://www.redfin.com/CA/San-Jose/1229-Tofts-Dr-95131/home/1752916,MLSListings,ML81767244,N,Y,37.3850482,-121.8657119
PAST SALE,January-3-2020,Townhouse,1107 Waterton Ln,SAN JOSE,CA,95131,760000,2,2.0,SAN JOSE,1444,1526,1979,93,526,360,Sold,,,http://www.redfin.com/CA/San-Jose/1107-Waterton-Ln-95131/home/1526972,MLSListings,ML81776399,N,Y,37.375798,-121.871747
PAST SALE,January-31-2020,Single Family Residential,1872 Ribisi Way,SAN JOSE,CA,95131,1218000,3,2.5,SAN JOSE,1903,7200,1975,65,640,,Sold,,,http://www.redfin.com/CA/San-Jose/1872-Ribisi-Way-95131/home/622907,MLSListings,ML81777984,N,Y,37.3776246,-121.8710484
PAST SALE,February-27-2020,Single Family Residential,2138 Charger Dr,SAN JOSE,CA,95131,1250000,4,2.5,SAN JOSE,2160,5020,1990,38,579,,Sold,,,http://www.redfin.com/CA/San-Jose/2138-Charger-Dr-95131/home/1790183,MLSListings,ML81776320,N,Y,37.3834846,-121.8676686
PAST SALE,March-20-2020,Townhouse,1051 Ribisi Cir,SAN JOSE,CA,95131,708000,3,1.5,SAN JOSE,1102,1560,1971,16,642,283,Sold,,,http://www.redfin.com/CA/San-Jose/1051-Ribisi-Cir-95131/home/694418,MLSListings,ML81782228,N,Y,37.3786901,-121.8696254
PAST SALE,August-14-2019,Condo/Co-op,1038 Bellante Ln #5,SAN JOSE,CA,95131,915000,2,2.0,SAN JOSE,1371,,2019,235,667,272,Sold,,,http://www.redfin.com/CA/San-Jose/1038-Bellante-Ln-95133/unit-5/home/160575507,MLSListings,ML81741067,N,Y,37.371804,-121.879942
PAST SALE,April-6-2019,Single Family Residential,1405 Sajak Ave,SAN JOSE,CA,95131,1360000,4,3.0,SAN JOSE,1828,3500,1989,365,744,,Sold,,,http://www.redfin.com/CA/San-Jose/1405-Sajak-Ave-95131/home/724388,MLSListings,ML81738459,N,Y,37.383739,-121.8864786
PAST SALE,May-31-2019,Condo/Co-op,1075 Eagle Way,SAN JOSE,CA,95131,1210000,4,3.5,SAN JOSE,1851,702,2014,310,654,216,Sold,,,http://www.redfin.com/CA/San-Jose/1075-Eagle-Way-95131/home/95957546,MLSListings,ML81748681,N,Y,37.3721686,-121.8811838
PAST SALE,June-18-2019,Single Family Residential,1614 Stanwich Rd,SAN JOSE,CA,95131,1100000,4,2.0,SAN JOSE,1234,7384,1978,292,891,,Sold,,,http://www.redfin.com/CA/San-Jose/1614-Stanwich-Rd-95131/home/1737610,MLSListings,ML81750719,N,Y,37.3952692,-121.8757177
PAST SALE,April-26-2019,Condo/Co-op,1472 Four Oaks Cir,SAN JOSE,CA,95131,490000,1,1.0,SAN JOSE,676,837,1986,345,725,421,Sold,,,http://www.redfin.com/CA/San-Jose/1472-Four-Oaks-Cir-95131/home/811563,MLSListings,ML81742232,N,Y,37.391655,-121.871843
PAST SALE,,Condo/Co-op,1072 Foxglove Pl,San Jose,CA,95131,1190000,3,4.0,,1718,,2015,,693,,,,,http://www.redfin.com/CA/San-Jose/1072-Foxglove-Pl-95131/home/112869697,,,N,Y,37.379551,-121.896238
PAST SALE,July-19-2019,Single Family Residential,1689 Coraltree Pl,SAN JOSE,CA,95131,1290000,4,3.0,SAN JOSE,2360,6901,1974,261,547,,Sold,,,http://www.redfin.com/CA/San-Jose/1689-Coraltree-Pl-95131/home/1356222,MLSListings,ML81756325,N,Y,37.3946391,-121.8793196
PAST SALE,August-1-2019,Single Family Residential,1584 Myrick Ct,SAN JOSE,CA,95131,1100000,4,2.5,SAN JOSE,1566,3047,1987,248,702,50,Sold,,,http://www.redfin.com/CA/San-Jose/1584-Myrick-Ct-95131/home/1279226,MLSListings,ML81752944,N,Y,37.3920762,-121.8767516
PAST SALE,,Single Family Residential,1637 Stanwich Rd,San Jose,CA,95131,417000,4,3.0,,1711,4551,1984,,244,,,,,http://www.redfin.com/CA/San-Jose/1637-Stanwich-Rd-95131/home/1126075,,,N,Y,37.3956868,-121.8768294
PAST SALE,September-6-2019,Condo/Co-op,2519 Jubilee Ln,SAN JOSE,CA,95131,620000,2,2.0,SAN JOSE,966,8661,1990,212,642,293,Sold,,,http://www.redfin.com/CA/San-Jose/2519-Jubilee-Ln-95131/home/690617,MLSListings,ML81762764,N,Y,37.402566,-121.884886
PAST SALE,September-20-2019,Mobile/Manufactured Home,2151 Oakland Rd #497,SAN JOSE,CA,95131,100000,2,2.0,SAN JOSE,1200,,1971,198,83,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-497/home/1428591,MLSListings,ML81753622,N,Y,37.3962328,-121.9053495
PAST SALE,September-20-2019,Mobile/Manufactured Home,2151 Oakland Rd #455,SAN JOSE,CA,95131,190000,3,2.0,SAN JOSE,1060,,1972,198,179,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-455/home/112268636,MLSListings,ML81741777,N,Y,37.3962325,-121.9053487
PAST SALE,October-2-2019,Townhouse,1035 Onofrio Ln #6,SAN JOSE,CA,95131,800000,2,2.0,SAN JOSE,1171,1386,2017,186,683,271,Sold,,,http://www.redfin.com/CA/San-Jose/1035-Onofrio-Ln-95131/unit-6/home/167184817,MLSListings,ML81759606,N,Y,37.3717918,-121.8796878
PAST SALE,October-23-2019,Condo/Co-op,2528 Alveswood Cir,SAN JOSE,CA,95131,425000,1,1.0,SAN JOSE,648,4803,1989,165,656,455,Sold,,,http://www.redfin.com/CA/San-Jose/2528-Alveswood-Cir-95131/home/1620342,MLSListings,ML81768153,N,Y,37.403647,-121.883907
PAST SALE,October-28-2019,Single Family Residential,1360 Legend Ln,SAN JOSE,CA,95131,1500000,5,3.0,SAN JOSE,2668,4190,1998,160,562,,Sold,,,http://www.redfin.com/CA/San-Jose/1360-Legend-Ln-95131/home/1058814,MLSListings,ML81766199,N,Y,37.3733805,-121.8825657
PAST SALE,October-31-2019,Townhouse,1586 Fairway Green Cir,SAN JOSE,CA,95131,850000,2,2.0,SAN JOSE,1098,1845,1988,157,774,421,Sold,,,http://www.redfin.com/CA/San-Jose/1586-Fairway-Green-Cir-95131/home/1188883,MLSListings,ML81769422,N,Y,37.378452,-121.884246
PAST SALE,November-18-2019,Single Family Residential,1918 Orolette Pl,SAN JOSE,CA,95131,1275000,4,2.0,SAN JOSE,2206,6323,1981,139,578,,Sold,,,http://www.redfin.com/CA/San-Jose/1918-Orolette-Pl-95131/home/1424193,MLSListings,ML81765780,N,Y,37.3849872,-121.8785637
PAST SALE,December-27-2019,Condo/Co-op,1569 Thornbriar Dr,SAN JOSE,CA,95131,587000,2,2.0,SAN JOSE,922,841,1987,100,637,440,Sold,,,http://www.redfin.com/CA/San-Jose/1569-Thornbriar-Dr-95131/home/1322688,MLSListings,ML81775505,N,Y,37.376624,-121.881343
PAST SALE,January-9-2020,Single Family Residential,1831 Montage Ct,SAN JOSE,CA,95131,1460000,5,3.0,SAN JOSE,2121,4760,1997,87,688,,Sold,,,http://www.redfin.com/CA/San-Jose/1831-Montage-Ct-95131/home/1563293,MLSListings,ML81776395,N,Y,37.3985608,-121.8825212
PAST SALE,February-10-2020,Townhouse,1659 Gruen Pl,SAN JOSE,CA,95131,1150000,4,3.5,SAN JOSE,2051,753,2016,55,561,240,Sold,,,http://www.redfin.com/CA/San-Jose/1659-Gruen-Pl-95131/home/112869491,MLSListings,ML81778433,N,Y,37.3723902,-121.8777976
PAST SALE,February-24-2020,Condo/Co-op,1737 Parkview Green Cir,SAN JOSE,CA,95131,570000,1,1.0,SAN JOSE,719,,1988,41,793,330,Sold,,,http://www.redfin.com/CA/San-Jose/1737-Parkview-Green-Cir-95131/home/686099,MLSListings,ML81778748,N,Y,37.37854,-121.882995
PAST SALE,February-27-2020,Single Family Residential,1541 Goody Ln,SAN JOSE,CA,95131,1268000,4,3.0,SAN JOSE,1629,2464,1987,38,778,33,Sold,,,http://www.redfin.com/CA/San-Jose/1541-Goody-Ln-95131/home/1706761,MLSListings,ML81781529,N,Y,37.3829482,-121.8886128
PAST SALE,May-17-2019,Condo/Co-op,1450 Four Oaks Cir,SAN JOSE,CA,95131,675000,3,2.0,SAN JOSE,1136,1507,1986,324,594,528,Sold,,,http://www.redfin.com/CA/San-Jose/1450-Four-Oaks-Cir-95131/home/691788,MLSListings,ML81747779,N,Y,37.391212,-121.871301
PAST SALE,August-21-2019,Condo/Co-op,2445 Jubilee Ln,SAN JOSE,CA,95131,495000,1,1.0,SAN JOSE,645,6019,1990,228,767,252,Sold,,,http://www.redfin.com/CA/San-Jose/2445-Jubilee-Ln-95131/home/1706964,MLSListings,ML81760399,N,Y,37.402125,-121.885508
PAST SALE,September-12-2019,Condo/Co-op,1563 Four Oaks Cir,SAN JOSE,CA,95131,535000,2,2.0,SAN JOSE,992,1303,1986,206,539,496,Sold,,,http://www.redfin.com/CA/San-Jose/1563-Four-Oaks-Cir-95131/home/690279,MLSListings,ML81763097,N,Y,37.3909189,-121.872192
PAST SALE,September-24-2019,Single Family Residential,1780 Rocktree Ct,SAN JOSE,CA,95131,910000,3,2.0,SAN JOSE,1041,6825,1973,194,874,,Sold,,,http://www.redfin.com/CA/San-Jose/1780-Rocktree-Ct-95131/home/1046115,MLSListings,ML81762773,N,Y,37.3990976,-121.8792307
PAST SALE,October-14-2019,Townhouse,1188 Mckay Dr,SAN JOSE,CA,95131,1110000,4,3.5,SAN JOSE,2035,804,2006,174,545,303,Sold,,,http://www.redfin.com/CA/San-Jose/1188-McKay-Dr-95131/home/12179911,MLSListings,ML81767060,N,Y,37.3898373,-121.8919221
PAST SALE,October-16-2019,Condo/Co-op,1572 Four Oaks Cir,SAN JOSE,CA,95131,560000,2,2.0,SAN JOSE,992,1286,1986,172,565,496,Sold,,,http://www.redfin.com/CA/San-Jose/1572-Four-Oaks-Cir-95131/home/690261,MLSListings,ML81764686,N,Y,37.390322,-121.872194
PAST SALE,October-16-2019,Single Family Residential,1405 Gordy Dr,SAN JOSE,CA,95131,1278000,4,2.5,SAN JOSE,1816,6168,1987,172,704,,Sold,,,http://www.redfin.com/CA/San-Jose/1405-Gordy-Dr-95131/home/695138,MLSListings,ML81769375,N,Y,37.3833445,-121.8814096
PAST SALE,December-9-2019,Mobile/Manufactured Home,2151 Oakland Rd #283,SAN JOSE,CA,95131,250000,4,2.0,SAN JOSE,1620,,2008,118,154,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-283/home/23048043,MLSListings,ML81774349,N,Y,37.3962328,-121.9053495
PAST SALE,December-5-2019,Townhouse,1833 Sheri Ann Cir,SAN JOSE,CA,95131,980000,3,2.5,SAN JOSE,1920,1341,1993,122,510,299,Sold,,,http://www.redfin.com/CA/San-Jose/1833-Sheri-Ann-Cir-95131/home/688160,MLSListings,ML81766033,N,Y,37.3883619,-121.8947356
PAST SALE,December-7-2019,Single Family Residential,1783 Sageland Dr,SAN JOSE,CA,95131,893000,4,2.0,SAN JOSE,1234,6040,1975,120,724,,Sold,,,http://www.redfin.com/CA/San-Jose/1783-Sageland-Dr-95131/home/1656717,MLSListings,ML81775420,N,Y,37.3819733,-121.8749618
PAST SALE,December-13-2019,Single Family Residential,1365 Flickinger Ave,SAN JOSE,CA,95131,911000,4,2.0,SAN JOSE,1168,5801,1971,114,780,,Sold,,,http://www.redfin.com/CA/San-Jose/1365-Flickinger-Ave-95131/home/692855,MLSListings,ML81768591,N,Y,37.3847148,-121.8729606
PAST SALE,February-25-2020,Condo/Co-op,1263 Avenida Las Brisas,SAN JOSE,CA,95131,675000,1,1.5,SAN JOSE,1415,,2006,40,477,365,Sold,,,http://www.redfin.com/CA/San-Jose/1263-Avenida-Las-Brisas-95131/home/12179841,MLSListings,ML81779936,N,Y,37.3895766,-121.8896275
PAST SALE,March-13-2020,Townhouse,1807 Camino Leonor,SAN JOSE,CA,95131,950000,2,2.5,SAN JOSE,1519,10516,2006,23,625,341,Sold,,,http://www.redfin.com/CA/San-Jose/1807-Camino-Leonor-95131/home/12179870,MLSListings,ML81781616,N,Y,37.3902799,-121.8898847
PAST SALE,March-3-2020,Mobile/Manufactured Home,2151 Oakland Rd #139,SAN JOSE,CA,95131,230000,3,2.0,SAN JOSE,1440,,1972,33,160,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-139/home/21855262,MLSListings,ML81769386,N,Y,37.3962328,-121.9053495
PAST SALE,May-7-2019,Condo/Co-op,1151 Westbury Dr,SAN JOSE,CA,95131,950000,3,2.5,SAN JOSE,1376,823,2007,334,690,150,Sold,,,http://www.redfin.com/CA/San-Jose/1151-Westbury-Dr-95131/home/17289504,MLSListings,ML81745578,N,Y,37.393993,-121.902264
PAST SALE,April-17-2019,Condo/Co-op,1073 Foxglove Pl #105,SAN JOSE,CA,95131,1320000,4,4.5,SAN JOSE,2243,718,2015,354,588,308,Sold,,,http://www.redfin.com/CA/San-Jose/1073-Foxglove-Pl-95131/unit-105/home/95957562,MLSListings,ML81743208,N,Y,37.3798609,-121.8968289
PAST SALE,April-18-2019,Single Family Residential,1908 Fumia Pl,SAN JOSE,CA,95131,1480000,3,2.5,SAN JOSE,2287,5201,1997,353,647,,Sold,,,http://www.redfin.com/CA/San-Jose/1908-Fumia-Pl-95131/home/1175599,MLSListings,ML81741479,N,Y,37.3880115,-121.8990835
PAST SALE,July-19-2019,Condo/Co-op,1783 Camino Leonor,SAN JOSE,CA,95131,818000,2,2.5,SAN JOSE,1519,10567,2006,261,539,321,Sold,,,http://www.redfin.com/CA/San-Jose/1783-Camino-Leonor-95131/home/12179853,MLSListings,ML81755551,N,Y,37.38988,-121.889368
PAST SALE,July-23-2019,Townhouse,1557 Tainan Dr,SAN JOSE,CA,95131,1130000,3,2.5,SAN JOSE,1666,2565,1992,257,678,262,Sold,,,http://www.redfin.com/CA/San-Jose/1557-Tainan-Dr-95131/home/1448536,MLSListings,ML81757837,N,Y,37.3827835,-121.88976
PAST SALE,February-5-2020,Townhouse,2131 Oakland Rd,SAN JOSE,CA,95131,1060000,4,4.0,SAN JOSE,1573,784,2009,60,674,150,Sold,,,http://www.redfin.com/CA/San-Jose/2131-Oakland-Rd-95131/home/28894949,MLSListings,ML81778426,Y,Y,37.396046,-121.902426
PAST SALE,August-12-2019,Condo/Co-op,1266 Oregold Pl,SAN JOSE,CA,95131,640000,2,2.0,SAN JOSE,1073,,1993,237,596,265,Sold,,,http://www.redfin.com/CA/San-Jose/1266-Oregold-Pl-95131/home/1828451,MLSListings,ML81737508,N,Y,37.3862956,-121.8940375
PAST SALE,October-22-2019,Mobile/Manufactured Home,2151 Oakland Rd #444,SAN JOSE,CA,95131,210000,2,2.0,SAN JOSE,1488,,1972,166,141,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-444/home/40176010,MLSListings,ML81760056,N,Y,37.3962328,-121.9053495
PAST SALE,April-12-2019,Mobile/Manufactured Home,2151 OAKLAND Rd #481,SAN JOSE,CA,95131,235000,3,2.0,SAN JOSE,1344,,1969,359,175,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-481/home/1762685,MLSListings,ML81741861,N,Y,37.3962328,-121.9053495
PAST SALE,May-6-2019,Mobile/Manufactured Home,2151 OAKLAND #581,SAN JOSE,CA,95131,183000,2,2.0,SAN JOSE,1816,,1974,335,101,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-581/home/1685391,MLSListings,ML81743385,N,Y,37.3962328,-121.9053495
PAST SALE,April-30-2019,Mobile/Manufactured Home,2151 Oakland Rd #272,SAN JOSE,CA,95131,150000,2,1.0,SAN JOSE,1040,,1972,341,144,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-272/home/63742524,MLSListings,ML81743114,N,Y,37.3962328,-121.9053495
PAST SALE,May-8-2019,Mobile/Manufactured Home,2151 OAKLAND Rd #542,SAN JOSE,CA,95131,185000,2,2.0,SAN JOSE,1440,,1976,333,128,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-542/home/162220186,MLSListings,ML81747190,N,Y,37.3962328,-121.9053495
PAST SALE,April-29-2019,Single Family Residential,2194 Stratton Pl,SAN JOSE,CA,95131,960888,3,2.0,SAN JOSE,1041,7406,1976,342,923,,Sold,,,http://www.redfin.com/CA/San-Jose/2194-Stratton-Pl-95131/home/693299,MLSListings,ML81741950,N,Y,37.3890821,-121.872427
